session,rcid,abstain,yes,no,importantvote,date,unres,amend,para,short,descr,me,nu,di,hr,co,ec
27,1387,15,112,2,0,12/7/72,R/27/3031,0,0,NAMIBIA,"RES, CONDEMNING GOVT OF SO. AFRICA FOR CONT REFUSAL TO TERMINATE ILLEGAL OCCUPATION OF TERR, ETC; DECIDING TO ENLARGE MBRSHIP OF UN COUNCIL FOR NAMIBIA WITH REQ TO GA PRES TO MAKE NOMINATIONS DURING 27TH GA.",0,0,0,0,1,0
27,1388,8,98,6,0,11/6/72,R/27/2918,0,0,PORTUGESE TERRITORIES,"RES, REAFFIRMING RIGHTS OF PEOPLES OF PORT TERRS TO SELF-DETERMIN & NATL LIBERATION MOVEMENTS TRUE REPRS OF PEOPLES; IMPERATIVE PORT INITIATE NEGOTS WITH NLM WITH VIEW CESSATION OF COL WARS, ETC; APPEALING TO ALL STATES, ESP NATO MBRS, WITHHOLD",0,0,0,0,1,0
27,1389,9,111,4,0,12/3/72,R/27/2945,0,0,SOUTHERN RHODESIA,"RES, I.A., REAFFIRMING PRIN THERE SHOULD BE NO INDEPENDENCE BEFORE MAJORITY RULE IN ZIMBABWE, CALLING UPON UK TO BRING ABOUT CONDITIONS NECESSARY ENABLE ZIMBABWESE EXERCISE THEIR RIGHT TO SELF-DETERMIN & SELECTION OF THEIR POL FUTURE ON BASIS O",0,0,0,0,1,0
27,1390,23,93,8,0,12/3/72,R/27/2946,0,0,SOUTHERN RHODESIA,"RES, I.A., DEPLORING UK'S FAILURE TO END ILLEGAL REGIME IN ZIMBABWE, CONDEMNING VIOLATIONS & FAILURE OF CERTAIN STATES TO ENFORCE MANDATORY SANCTIONS, & DRAWS ATTN OF SC TO URGENT NEED TO WIDEN SCOPE OF SANCTIONS ENVISAGED UNDER ART.41 OF THE C",0,0,0,0,1,0
27,1391,0,127,2,0,12/3/72,R/27/2981,0,0,U.N. EDUCATIONAL AND TRAINING PROGRAM,"RES, AGAIN APPEALING TO ALL STATES TO MAKE GENEROUS CONTRIBS; DECIDING PROVIDE $100,000 UNDER 1973 BUDGET TO ENSURE CONTINUITY OF PROGRAM PENDING RECEIPT OF ADEQUATE VOL CONTRIBS; & APPROVING COOP BETW PROGRAM, UNHCR, SPEC AGCIES, OAU, & OTHER",0,0,0,0,0,0
27,1392,6,92,0,0,12/7/72,R/27/3017,0,1,PERSONNEL QUESTION,"COSTA RICAN REQ FOR SEPARATE VOTE ON PARA 65 OF 5TH COMTE RPT (A/8980) WHICH CALLS FOR GREATER ATTN TO RECRUITMENT OF CANDIDATES FROM DEVELOPING COUNTRIES, ESP FOR SENIOR ADM POSTS WHICH DEAL DIRECTLY WITH MANAGEMENT POLICY OF UN.",0,0,0,0,0,0
27,1393,0,128,0,0,12/2/72,R/27/2961A,0,0,SCALE OF ASSESSMENTS,"RES, RESOLVING RATES OF ASSESSMENT FOR BAHRAIN, OMAN, QATAR & UNITED ARAB EMIRATES SHALL BE 0.04%; & THAT SWITZERLAND, AS MBR OF ECE, SHALL BE CALLED UPON TO CONTRIB TO EXPENSES OF ECE FOR FINAN YRS 1972 & 73 AT RATE OF 0.84%.",0,0,0,0,0,0
27,1394,22,81,27,0,12/2/72,R/27/2961B,0,0,SCALE OF ASSESSMENTS,"RES, DEC MAX CONTRIB OF ANY ONE MBR TO ORDINARY UN EXPENSES NOT EXCEED 25% OF TOTAL; COMTE ON CONTRIBS IMPL SOONEST UTILIZING % CONTRIBS OF NEW STATES; NORMAL TRIENNIAL INCREASE IN MBRS CONTRIBS RESULTING FROM INCREASES IN NATL INCOME & % CONTR",0,0,0,0,0,0
27,1395,19,99,9,0,12/2/72,R/27/2961C,0,0,SCALE OF ASSESSMENTS,"RES, REQ COMTE ON CONTRIBS, AT ITS NEXT REVIEW OF SCALE OF ASSESSMENTS, TO CHANGE ELEMENTS OF LOW PER CAPITA INCOME ALLOWANCE FORMULA SO AS TO ADJUST IT TO THE CHANGING WORLD ECONOMIC CONDITIONS.",0,0,0,0,0,0
27,1396,20,111,0,0,12/2/72,R/27/2961D,0,0,SCALE OF ASSESSMENTS,"RES, REQ COMTE ON CONTRIBS, IN FORMULATING NEW SCALE OF ASSESSMENT, TO LOWER FLOOR FROM 0.04% TO 0.02% TO ALLOW ADJUSTMENT NECESSARY FOR DEVELOPING COUNTRIES.",0,0,0,0,0,0
27,1397,21,55,53,0,12/1/72,,1,1,"BUDGET ESTIMATES, 1973","AMEND TO RECOMMENDATION, OF 5TH COMTE (A/8985/ADD.1, PARA 33).",0,0,0,0,0,0
27,1398,26,75,15,0,12/1/72,,1,0,"BUDGET ESTIMATES, 1973","RECOMMENDATION, AS AMENDED, DEFERRING CONSID OF QUESTION UNTIL 28TH GA, WITHOUT PREJUDICE TO SYG'S PROPOSAL RE TRANSFER OF PERSONNEL OF DIVISION OF HUMAN RIGHTS IN 1973.",0,0,0,1,0,0
27,1399,30,94,3,0,12/1/72,R/27/3047,0,1,"BUDGET ESTIMATES, 1973","RECOMMENDATION REQ SYG TO UNDERTAKE EVALUATION OF WORLD-WIDE UN LOTTERY AS POTENTIAL SOURCE OF REVENUE, SAID STUDY TO BE SUBJECT TO PROVISIONS OF PARA 11 OF ACABQ RPT (A/8708/ADD. 22).",0,0,0,0,0,0
27,1400,0,128,0,0,12/1/72,R/27/3043,0,0,"BUDGET ESTIMATES, 1973","RES, APPROVING ON EXPERIMENTAL BASIS NEW FORM OF PRESENTATION OF UN BUDGET & INTRO OF BIENNIAL BUDGET CYCLE; & REQ SYG TO IMPL NEW PROCEDURES FOR REG UN BUDGET, INCL ITEMS FOR WHICH ADD PROVISION IS MADE FROM EXTRA-BUDGETARY SOURCES.",0,0,0,0,0,0
27,1401,5,113,8,0,12/1/72,R/27/3044A,0,0,"BUDGET ESTIMATES, 1973","RES, APPROVING BUDGET APPROPRIATIONS TOTALLING $225,920,420 FOR THE FINANCIAL YEAR 1973.",0,0,0,0,0,0
27,1402,1,127,0,0,12/1/72,R/27/3044B,0,0,"BUDGET ESTIMATES, 1973","RES, APPROVING ESTIMATES OF INCOME OTHER THAN ASSESSMENTS OF MEMBER STATES TOTALLING $35,958,800.",0,0,0,0,0,0
27,1403,9,119,0,0,12/1/72,R/27/3044C,0,0,"BUDGET ESTIMATES, 1973","RES, SETTING OUT PROVISIONS FOR FINANCING OF APPROPRIATIONS FOR FINANCIAL YEAR 1973.",0,0,0,0,0,0
27,1404,2,115,9,0,12/1/72,R/27/3045,0,0,"BUDGET ESTIMATES, 1973","RES, AUTHORIZING SYG TO ENTER INTO COMMITMENTS TO MEET UNFORSEEN & EXTRAORDINARY EXPENSES IN FINANCIAL YEAR 1973 WITHIN PRESCRIBED LIMITATIONS.",0,0,0,0,0,0
27,1405,2,116,8,0,12/1/72,R/27/3046,0,0,"BUDGET ESTIMATES, 1973","RES, ESTAB WORKING CAPITAL FUND FOR FINANCIAL YEAR 1973 IN AMOUNT OF $40 MILLION, & DESCRIBING MANNER MEMBER STATES SHALL MAKE ADVANCES TO FUND AS WELL AS AUTHORIZING SYG TO MAKE ADVANCES FROM THE FUND.",0,0,0,0,0,0
27,1406,2,126,0,0,12/1/72,,0,0,"BUDGET ESTIMATES, 1973","RES, I.A., DECIDING THAT RECOMMENDATION OF ACABQ (A/8900/ADD .2) WITH RESPECT TO SEA TRAVEL OF STAFF ON HOME LEAVE SHOULD BE IMPLEMENTED AS FROM 1 JANUARY 1974.",0,0,0,0,0,0
27,1407,12,113,0,0,12/1/72,,0,0,"BUDGET ESTIMATES, 1973","RES, URGING ALL MBR STATES TO PAY FUTURE CONTRIBS ON TIME; REQ SYG EST A SPEC ACCT UNDER REG 6.6 OF FINAN REGS FOR RECEIPT OF VOL CONTRIBS, MERGING INTO THIS ACCT UN SPEC ACCT; & REQ SYG RPT RESULTS TO 2,TH GA.",0,0,0,0,0,0
27,1408,0,125,0,0,12/1/72,,0,0,"BUDGET ESTIMATES, 1973","RES, ENDORSING CONCL OF SPEC COMTE THAT SOLUTION REQUIRED FOR FINAN PROBS OF UN RESTS WITH ALL MBR STATES; REQ SYG CONT EXPLORE SOLUTION OF PROB TAKING INTO CONSIDERATION RESULTS OF STUDY BY SPEC COMTE ON FINAN SITUATION OF UN.",0,0,0,0,0,0
27,1409,24,92,9,0,12/1/72,,0,0,"BUDGET ESTIMATES, 1973","RES, REQ SYG RETAIN AS OF 10/25/71 AS UNPAID ASSESSED CONTRIBS FOR REG BUDGET OF CHINA ON UN ACCTS AN AMT EQUALING A PRO RATA SHARE OF 1971 ASSESSED CONTRIBS BASED ON PERIOD 10/25/71 THRU 12/31/71; & TRANSFER UNPAID BALANCES OF ASSESSED CONTRIB",0,0,0,0,0,0
27,1410,27,41,59,0,12/1/72,,1,0,"BUDGET ESTIMATES, 1973","CUBAN MOTION FOR VOTE AS TO WHETHER AMEND (A/L.697) TO DRAFT DECISION (A/8985/ADD.1) IS A SUBSTANTIVE PROPOSAL CONST AN \IMPORTANT QUESTION\\ REQUIRING A TWO-THIRDS MAJORITY UNDER ART.18 OF UN CHARTER.\""""",0,0,0,0,0,0
27,1411,26,93,0,0,11/6/72,R/27/2926,1,0,INTERNATIONAL LAW COMMISSION,"RES, AS ORALLY AMENDED, RECOM ILC CONT WORK IN FIELDS WITH WHICH IT HAS BEEN CONCERNED; ...; INVITING STATES, SPEC AGENCIES & INTERESTED ORGS SUBMIT COMMENTS ON DRAFT ARTS PREP BY ILC ON PREVENTION & PUNISHMENT OF CRIMES AGAINST DIPLO AGENTS &",0,0,0,1,0,0
28,1412,19,94,1,0,12/2/73,R/28/3184A,0,0,DISARMAMENT,"RES, APPEALING TO GOVERNMENTS OF USSR & US TO KEEP IN MIND URGENCY OF AGREEMENT IN SALT & INVITING SAID GOVERNMENTS TO KEEP GA INFORMED OF RESULTS.",0,0,1,0,0,0
28,1413,11,100,2,0,12/2/73,R/28/3184B,0,0,DISARMAMENT,"RES, ADVISING PREP COMMITTEE HAS BEEN FORMED OF PARTIES OF GOVERNORS OF IAEA OF REPR AT CONF OF COMTE ON DISARMAMENT TO REVIEW TREATY ON NON-POLIFERATION OF NUCLEAR WEAPONS AFTER 3/5/75 & REQ SYG TO RENDER ALL NECESSARY ASSISTANCE TO SAID PREP",0,1,1,0,0,0
28,1414,20,93,0,0,12/2/73,R/28/3184C,0,0,DISARMAMENT,"RES, I.A., REAFFIRMING RESP OF UN IN ACHIEVING ULTIMATE GOAL OF COMPLETE DISARMAMENT UNDER INTL CONTROL; INVITING STATES PARTIES TO SUCH NEGOTIATIONS ADOPT MEASURES STABILIZING DISARMAMENT IN ALL REGIONS; & REQ SYG TO DISSEMINATE PRESENT RES &",0,0,1,0,0,0
28,1415,12,116,0,0,12/4/73,R/28/3079,0,0,"DENUCLEARIZATION, LATIN AMERICA","RES, I.A., NOTING FRANCE & CHINA HAD SIGNED IN 1973; URGING USSR TO SIGN & RATIFY PROTOCOL; & DECIDING TO INCL ITEM IN 29TH GA AGENDA.",0,1,1,0,0,0
28,1416,35,95,0,0,12/4/73,R/28/3080,0,0,"INDIAN OCEAN, ZONE OF PEACE","RES, URGING ALL STATES ACCEPT PRINS & OBJECTS IN A/RES/2832 (XXVI) AS CONTRIB TO STRENGTHENING OF REG'L & INTL SECURITY; REQ AD HOC COMTE CONTINUE ITS WORK; REQ SYG PREPARE FACTUAL STATEMENT RE GREAT POWERS' MILITARY PRESENCE, ETC., & TRANS STU",0,0,0,0,0,0
28,1417,0,118,0,0,12/4/73,R/28/3077,0,0,"CHEMICAL, BIOLOGICAL WEAPONS","RES, I.A., REAFFIRMING OBJECT OF EFFECTIVE PROHIB OF CHEMICAL WEAPONS; REQ CONF OF COMTE ON DISARMAMENT (CCD) TO CONTINUE NEGOTIATIONS OF EARLY AGREEMENT ON MEASURES FOR PROHIB OF DEV OF & ELIM OF SUCH WEAPONS; & INVITING ALL STATES TO ACCEDE T",0,0,1,0,0,0
28,1418,33,89,5,0,12/4/73,R/28/3078A,0,0,"DISARMAMENT, NUCLEAR TESTING","RES, CONDEMNING NUCLEAR WEAPON TESTS; REITERATING CONVICTION NO REASON FOR DELAYING CONCLUSION OF COMPREHENSIVE TEST BAN; & URGING ALL GOVERNMENTS TO BRING NUCLEAR WEAPON TESTS TO HALT.",0,1,1,0,0,0
28,1419,57,65,7,0,12/4/73,R/28/3078B,0,0,"DISARMAMENT, NUCLEAR TESTING","RES, CALLING UPON NUCLEAR-WEAPON STATES SEEK END OF TESTS; URGING ADHERENCE TO TREATY BANNING NUCLEAR WEAPON TEST IN ATMOSPHERE; REQ CCD ELAB TREATY TO ACHIEVE TEST BAN & DECIDING PLACE ON 29TH GA AGENDA.  \URGENT NEED FOR CESSATION OF ... TEST",0,1,1,0,0,0
28,1420,28,86,0,0,12/5/73,R/28/3154A,0,0,ATOMIC RADIATION,"RES, I.A., DEPLORING ENVIRONMENTAL POLLUTION BY RADIATION FROM TESTING OF NUCLEAR WEAPONS; & REQ SCIENTIFIC COMTE TO CONTINUE ITS WORK.",0,1,0,0,0,0
28,1421,5,117,0,0,12/5/73,R/28/3154B,0,0,ATOMIC RADIATION,"RES, I.A., COMMENDING UN SCIENTIFIC COMTE ON ITS WORK; REQUESTING COMTE TO REVIEW AT 23RD SESS, OVER-ALL EFFECTS OF RADIATION & REPORT THEREON TO 29TH GA.",0,1,0,0,0,0
28,1422,33,91,0,0,12/5/73,R/28/3154C,0,0,ATOMIC RADIATION,"RES, I.A., INCREASING MEMBERSHIP OF SCIENTIFIC COMTE ON EFFECTS OF ATOMIC RADIATION TO MAXIMUM OF 20 MEMBRRS; & FORMULATING GUIDELINES FOR SELECTION OF SUCH MEMBERS BY GA PRESIDENT IN CONSUL WITH CHAIRMAN OF REGIONAL GROUPS.",0,1,0,0,0,0
28,1423,13,86,0,0,11/3/73,R/28/3154D,0,0,ATOMIC RADIATION,"RES, I.A., REQUESTS UN SCIENTIFIC COMTE ON EFFECTS OF ATOMIC RADIATION TO MEET AS SOON AS POSSIBLE TO UPDATE CONCLUSIONS REACHED IN LATES REPORT (A/8725 & CORR.1) WITH VIEW TO SUBMITTING SAME TO PRESENT GA.",0,1,0,0,0,0
28,1424,29,68,24,0,10/5/73,,0,0,CAMBODIA REPRESENTATION,"INCLUSION OF ITEM \RESTORATION OF LAWFUL RIGHTS OF THE ROYAL GOVERNMENT OF NATIONAL UNION OF CAMBODIA IN THE UNITED NATION\\.\""""",0,0,0,0,0,0
28,1425,21,53,50,0,12/3/73,,0,0,CAMBODIA REPRESENTATION,LIBERIAN MOTION TO DEFER DEBATE ON AGENDA ITEM UNTIL 29TH GA.,0,0,0,0,0,0
28,1426,3,80,26,0,10/6/73,R/28/3181A,0,0,"SOUTH AFRICA, CREDENTIALS",SOMALIAN REQUEST FOR SUSPENSION OF MEETING UNTIL REPORT OF CREDENTIALS COMTE ON VALIDITY OF CREDENTIALS OF REPRESENTATIVES OF SOUTH AFRICA IS RECEIVED.,0,0,0,0,0,0
28,1427,13,72,37,0,10/7/73,R/28/3181B,1,1,"SOUTH AFRICA, CREDENTIALS","AMEND TO REPORT (A/9179) ADDING \THE GA REJECTS THE CREDENTIALS OF THE REPRESENTATIVES OF SOUTH AFRICA.\\  AFTER PARA 14.\""""",0,0,0,0,0,0
28,1428,21,93,14,0,12/1/73,R/28/3181C,0,1,"PORTUGAL, CREDENTIALS","INSERTION OF NEW PARA APPROVING, I.A., CREDENTIALS OF REPRESENTATIVEA OF PORTUAL, ON CLEAR UNDERSTANDING THEY REPRESENT ONLY CONTINENTAL PORTUGAL, AS SECTION I OF RESOLUTION (A/9179/ADD.1 & CORR 1).",0,0,0,0,0,0
28,1429,17,50,55,0,12/1/73,R/28/3181D,1,0,"CAMBODIA, CREDENTIALS",AMEND TO RES (A/9179/ADD.1 & CORR.1) ADDING AT END THEREOF EXCEPT WITH REGARD TO THE CREDENTIALS OF THE REPRESENTATIVES OF THE KHMER REPUBLIC.\\,0,0,0,0,0,"0"""
28,1430,5,120,0,0,12/5/73,R/28/3092A,0,0,"HUMAN RIGHTS, OCCUPIED TERRITORIES","RES, I.A., AFFIRMING 1949 GENEVA CONVENTION APPLIES TO ARAB TERRITORIES OCCUPIED BY ISRAEL SINCE 1967 & CALLING UPON ISRAEL & ALL STATES PARTIES TO THAT CONVENTION TO COMPLY THEREWITH.",1,0,0,1,1,0
28,1431,27,90,7,0,12/5/73,R/28/3092B,0,0,"HUMAN RIGHTS, OCCUPIED TERRITORIES","RES, I.A., COMMENDING SPECIAL COMTE FOR ITS WORK; CALLING UPON ISRAEL TO DESIST IMMEDIATELY FROM CHANGING PHYSICAL CHARACTER, DEMOGRAPHIC COMPOSITION, ETC., OF SUCH TERRITORIES DECLARING THOSE CHANGES ALREADY MADE AS NULL & VOID; & REQ SPECIAL",1,0,0,1,1,0
28,1432,12,110,4,0,12/5/73,R/28/3089A,0,0,UNRWA,"RES, I.A., REAFFIRMING RIGHT OF DISPLACED PERSONS TO RETURN TO THEIR HOMES; DEPLORING REFUSAL OF ISRAEL TO PERMIT SUCH RETURN; & CALLING UPON ISRAEL TO TAKE IMMEDIATE STEPS TO COMPLY IMPLE OF PRESENT RES.",1,0,0,0,0,0
28,1433,33,87,6,0,12/5/73,R/28/3089B,0,0,UNRWA,"RES, AFFIRMING THAT PEOPLE OF PALESTINE ARE ENTITLED TO EQUAL RIGHTS & SELF-DETERMINATION, IN ACCORD WITH UN CHARTER, & DECLARING THAT FULL RESPECT FOR THEIR INALIENABLE RIGHTS IS AN INDISPENSABLE ELEMENT IN ESTAB FOR JUST & LASTING PEACE IN MI",1,0,0,0,0,0
28,1434,28,64,28,0,12/5/73,R/28/3089C,1,1,UNRWA,"AMENDMENT TO RES I E (A/9372) BY DELETING IN LAST PREAM PARA WORDS \, AND IN PARTICULAR THE FEDERAL REPUBLIC OF GERMANY,\\.\""""",0,0,0,0,0,0
28,1435,62,35,20,0,12/5/73,R/28/3089D,1,1,UNRWA,"PREAM PARA 5, AS AMENDED, OF RESOLUTION I E (A/9372).",0,0,0,0,0,0
28,1436,37,29,59,0,12/1/73,R/28/3171A,1,1,"SOVEREIGNTY, NATURAL RESOURCES",U.K. ORAL AMENDMENT TO RESOLUTION V (A/9400) BY REWORDING OP PARA 1.,0,0,0,0,0,1
28,1437,14,108,0,0,12/1/73,R/28/3171B,0,1,"SOVEREIGNTY, NATURAL RESOURCES",OP PARA 2 OF RESOLUTION V (A/9400).,0,0,0,0,0,1
28,1438,28,86,11,0,12/1/73,R/28/3171C,0,1,"SOVEREIGNTY, NATURAL RESOURCES",OP PARA 3 OF RESOLUTION V (A/9400).,0,0,0,0,0,1
28,1439,16,108,1,0,12/1/73,R/28/3171D,0,0,"SOVEREIGNTY, NATURAL RESOURCES","RES, REAFFIRMING RIGHT OF STATES TO PERM SOVEREIGNTY OVER THEIR NATURAL RESOURCES; REEMPHASIZING ATTEMPTS BY STATES AT COERCING OTHER STATES ENGAGED IN REORG OF THEIR INTERNAL STRUCTURE OR ... ARE IN VIOLATION OF CHARTER & A/RES/2625 (XXV); & R",0,0,0,0,0,1
28,1440,24,93,4,0,12/1/73,R/28/3175A,0,1,"NATURAL RESOURCES, OCCUPIED TERRITORIES",OP PARA 4 OF RESOLUTION IX (A/9400).,0,0,0,0,1,1
28,1441,26,90,5,0,12/1/73,R/28/3175B,0,0,"NATURAL RESOURCES, OCCUPIED TERRITORIES","RES, I.A., AFFIRMING RIGHT OF ARAB STATES & PEOPLES UNDER FOREIGN OCCUPATION TO PERMANENT SOVEREIGNTY; REAFFIRMING ISRAELI MEASURES TO EXPLOIT SUCH RESOURCES TO BE ILLEGAL; & AFFIRMING RIGHT OF STATES TO FULL COMPENSATION FOR EXPLOITATION OF ,O",1,0,0,0,1,1
28,1442,25,100,0,0,12/4/73,R/28/3122,0,0,CAPITAL DEVELOPMENT FUND,"RES, I.A., WELCOMING DECISION OF UNDP GOV COUNCIL FUND TO BE USED PRIMARILY TO AID L.D.C'S; REQ SYG & UNDP ADM EXPLORE MEANS FOR MORE EFFECTIVE USE OF RESOURCES; APPEALING TO MEMBER STATES TO CONTRIB SUBSTANTIALLY TO FUND; & DECIDING TO PRESERV",0,0,0,0,0,1
28,1443,26,95,5,0,12/4/73,R/28/3083,0,0,UNCTAD,"RES, REQ UNCTAD SYG TO PREPARE STUDY ON INDEXATION OF PRICES OF COMMODITIES OF DEVELOPED COUNTRIES, & EXAMINE WAYS OF AUTOMATICALLY LINKING UNIT PRICES OF IMPORTS FROM DEVELOPED COUNTRIES & EXPORTS FROM DEVELOPING COUNTRIES.",0,0,0,0,0,0
28,1444,10,118,0,0,12/4/73,R/28/3081A,0,0,U.N. UNIVERSITY,DECISION BY 5TH COMTE APPROVING ARTS VIII & IX OF DRAFT CHARTER OF UNIVERSITY (A/9149/ADD.2) & ENDORSING ADV COMTE'S INTERPRETATION OF BUDGET ADMINISTRATION (A/9368).,0,0,0,0,0,0
28,1445,10,118,0,0,12/4/73,R/28/3081B,0,0,U.N. UNIVERSITY,"RES, I.A., ADOPTING CHARTER OF UN UNIVERSITY; LOCATING UNIVERSITY CENTER IN TOKYO; RECOMMENDING AREAS OF PURSUIT FOR UNIVERSITY; & AUTHORIZING SYG, PENDING RECTOR'S INSTALLATION, TO IMPLE PROVS OF CHARTER; & DECIDING EXPENSES INVOLVED IN SUCH I",0,0,0,0,0,0
28,1446,38,83,2,0,12/5/73,R/28/3093A,0,0,S.C. MILITARY BUDGET REDUCTION,"RES, RECOM PERMANENT MEMBERS OF SC REDUCE MILITARY BUDGETS BY 10% FROM 1973 LEVEL DURING NEXT FINAN YEAR & ALLOT 10% OR RELEASED FUNDS FOR ASSIST TO DEVL COUNTRIES; & ESTAB SPECIAL COMTE FOR DISTRIBUTION OF FUNDS WITH INSTRUCTIONS AS TO ITS PRO",0,0,0,0,0,0
28,1447,26,93,2,0,12/5/73,R/28/3093B,0,0,S.C. MILITARY BUDGET REDUCTION,"RES, REQ SYG TO PREPARE REPORT ON REDUCTION OF MILITARY BUDGETS OF SC PERMANENT MEMBERS, AS WELL AS OTHER STATES WITH MAJOR ECONOMIC & MILITARY POTENTIAL; ON UTILIZATION OF FUNDS IN PROVIDING ASSISTANCE; & TO REPORT TO 29TH GA.",0,0,0,0,0,0
28,1448,18,106,0,0,12/1/73,R/28/3167,0,0,U.N. RESOURCE EXPLORATION,"RES, I.A., ESTAB FUND AS TRUST FUND IN CHARGE OF SYG & ADMIN BY UNDP ADMINISTRATOR; INVITING IBRD TO COOPERATE IN PROCEDURAL ARRANGEMENTS FOR FUND FOR SUBMISSION TO 18TH SES OF GOV COUNCIL; & AUTHORIZING SYG TO RECEIVE CONTRIBUTIONS FOR FUND.",0,0,0,0,0,0
28,1449,15,110,0,0,12/1/73,R/28/3169,0,0,LAND-LOCKED DEVELOPMENT,"RES, I.A., INVITING MEMBER STATES ET AL TO ASSIST SUCH COUNTRIES IN EXERCISE OF RIGHT OF FREE ACCESS TO & FROM SEA; & REQ SYG PURSUANT TO E/RES/1755(LIV), IN CONSULTATION WITH UNCTAD, TO STUDY ESTAB OF FUND IN FAVOR OF SUCH COUNTRIES",0,0,0,0,0,1
28,1450,0,123,0,0,12/1/73,R/28/3172,1,0,SPECIAL SESSION OF G.A.,"RES, AS AMENDED, DECIDING HOLD SPECIAL SESSION OF GA PRIOR 30TH GA FOR PURPOSE CONSIDERING DEVELOPMENT & INTERNATIONAL ECONOMIC COOPERATION IN LINE WITH MAKING UN SYSTEM MORE EFFECTIVE IN IMPLE OF II DEVELOPMENT STRATEGY, REQ 57TH ECOSOC CONSID",0,0,0,0,0,0
28,1451,43,77,5,0,12/4/73,R/28/3129,0,0,U.N. ENVIRONMENTAL PROG.,"RES, I.A., CONSIDERING IT NECESSARY TO ENSURE EFFECTIVE COOPERATION BETWEEN COUNTRIES SHARING NATURAL RESOURCES BY ESTAB OF INTERNATIONAL STANDARDS & RECOM GOVERNING COUNCIL OF UNEP, IN KEEPING WITH ITS MANDATE, ADOPT MEASURES TO SET SUCH STAND",0,0,0,0,0,0
28,1452,38,89,0,0,12/4/73,R/28/3128,0,0,HUMAN SETTLEMENTS,"RES, I.A., REQ SYG TO UNDERTAKE STUDY ENVISAGED IN A/RES/2998(XXVII) PROVIDING NEW CRITERIA RE LENDING & INTEREST RATES BY INTERNATIONAL INSTITUTIONS FOR HOUSING & HUMAN SETTLEMENTS & REQ COOPERATION FROM RELEVANT UN BODIES.",0,0,0,1,0,0
28,1453,5,123,0,0,12/5/73,R/28/3148,0,1,"CULTURAL VALUES, DEVELOPMENT","RES, I.A., URGING GOVERNMENTS TO MAKE CULTURAL VALUES INTEGRAL PART OF DEVELOPMENT; APPEALING TO MEMBER STATES TO RESPECT NATIONAL LEGISLATION FOR PROTECTION OF ARTISTIC HERITAGE; REQ UNESCO DIRECTOR-GENERAL TO STUDY SUCH LEGISLATION & INITIATE",0,0,0,0,0,1
28,1454,10,118,0,0,12/5/73,R/28/3149A,0,0,"HUMAN RIGHTS, SCIENCE, TECHNOLOGY","RES, REQ COMMISSION OF HUMAN RIGHTS TO GIVE PRIORITY TO CONSIDERATION OF ITEM.",0,0,0,1,0,0
28,1455,17,112,0,0,12/5/73,R/28/3149B,0,0,"HUMAN RIGHTS, SCIENCE, TECHNOLOGY","SCIENTIFIC & TECH. DEV. IN INTERESTS OF PEACE & SOC. DEV. RES, RECOM ALL STATES PURSUE POLICY OF USING DEVELOPMENTS TO BENEFIT ALL SECTORS OF POPULATION; RECOG USE OF ACHIEVEMENTS IN DEFIANCE OF HUMAN RIGHTS IS FLAGRANT VIOLATION OF UN CHARTER",0,0,0,1,0,0
28,1456,17,113,0,0,12/2/73,R/28/3187,1,1,RESTITUTION OF EXPROPRIATED ART,"RES, AS AMENDED, AFFIRMING PROMPT RESTITUTION THEREOF, WITH OUT CHARGE, WILL STRENGTHEN INTERNATIONAL COOPERATION AS CONSTITUTING JUST REPARATION; OBLIGATION OF COUNTRIES HAVING ACCESS TO SUCH ART ONLY AS RESULT OF OCCUPATION; & REQ SYG IN CONS",0,0,0,0,1,0
28,1457,28,74,21,0,11/7/73,R/28/3074A,1,1,DECLARATION OF HUMAN RIGHTS,"AMENDMENT TO RES B (A/9249) BY ADDITION OF WORDS \AND OPTIONAL PROTOCOL\\ TO SUB-PARA (B) OR OP PARA 2.\""""",0,0,0,1,0,0
28,1458,79,5,36,0,12/1/73,R/28/3074B,1,1,"WAR CRIMES, INT'NL COOPERATION",AMENDMENT TO RES (A/9326) ADDING NEW OP PARA 2 & RENUMBERING REMAINING PARAS ACCORDINGLY.,0,0,0,1,0,0
28,1459,94,19,7,0,12/1/73,R/28/3074C,1,1,"WAR CRIMES, INT'NL COOPERATION",AMENDMENT TO RES (A/9326) ADDING NEW OP PARA 3 & RENUMBERING REMAINING PARAS ACCORDINGLY.,0,0,0,1,0,0
28,1460,82,9,29,0,12/1/73,R/28/3074D,1,1,"WAR CRIMES, INT'NL COOPERATION",AMENDMENT TO RES (A/9326) REPLACING OP PARA 6 BY NEW ONE.,0,0,0,1,0,0
28,1461,29,94,0,0,12/1/73,R/28/3074E,0,0,"WAR CRIMES, INT'NL COOPERATION","RES, DECLARING WAR CRIMES & THOSE VS HUMANITY SHALL BE SUBJECT TO PUNISHMENT AFTER DUE TRIAL CONDUCTED IN CONFORMITY WITH UN CHARTER & DECL ON FRIENDLY RELATIONS; REQ COOPERATION OF STATES IN APPREHENSION & EXTRADITION; DENYING ASYLUM TO SUCH P",0,0,0,1,0,0
